Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,PubMed,gene_aac(3)-IId,gene_aac(3)-IIe,gene_aac(3)-IIg,gene_aac(3)-IVa,gene_aac(3)-VIa,gene_aac(6')-IIc,gene_aac(6')-Ib,gene_aac(6')-Ib',gene_aac(6')-Ib-cr5,gene_aac(6')-Ib3,gene_aadA1,gene_aadA12,gene_aadA2,gene_aadA22,gene_aadA5,gene_aaiC,gene_aap,gene_aar,gene_aatA,gene_acrF,gene_afaC,gene_agg3B,gene_agg3C,gene_agg3D,gene_aggR,gene_air,gene_ampC_C-42T,gene_ampC_T-32A,gene_ant(2'')-Ia,gene_aph(3'')-Ib,gene_aph(3')-IIa,gene_aph(3')-Ia,gene_aph(3')-VI,gene_aph(4)-Ia,gene_aph(6)-Id,gene_ariR,gene_armA,gene_arr,gene_arr-2,gene_arsA,gene_arsD,gene_arsR,gene_astA,gene_blaCARB-2,gene_blaCMY-141,gene_blaCMY-2,gene_blaCMY-4,gene_blaCMY-42,gene_blaCMY-6,gene_blaCMY-82,gene_blaCTX-M,gene_blaCTX-M-1,gene_blaCTX-M-14,gene_blaCTX-M-15,gene_blaCTX-M-27,gene_blaCTX-M-55,gene_blaEC,gene_blaEC-5,gene_blaKPC-2,gene_blaKPC-3,gene_blaLAP-2,gene_blaNDM,gene_blaNDM-1,gene_blaNDM-5,gene_blaNDM-6,gene_blaNDM-7,gene_blaOXA,gene_blaOXA-1,gene_blaOXA-10,gene_blaOXA-2,gene_blaOXA-48,gene_blaOXA-9,gene_blaSHV-1,gene_blaSHV-12,gene_blaSHV-5,gene_blaTEM,gene_blaTEM-1,gene_blaTEM-135,gene_blaTEM-30,gene_blaTEM-32,gene_blaTEM-33,gene_blaTEM-39,gene_blaTEMp_C32T,gene_blaTEMp_G162T,gene_blaVEB-1,gene_ble,gene_bleO,gene_bmaE,gene_capU,gene_catA1,gene_catA2,gene_catB3,gene_cdtB,gene_cif,gene_clpK,gene_cmlA1,gene_cmlA5,gene_cmlA6,gene_cnf1,gene_cvaB,gene_cvaC,gene_cyaA_S352T,gene_dfrA1,gene_dfrA12,gene_dfrA14,gene_dfrA17,gene_dfrA25,gene_dfrA29,gene_dfrA36,gene_dfrA5,gene_dfrA51,gene_dfrA7,gene_dfrA8,gene_eae,gene_eatA,gene_efa1,gene_ehxA,gene_eilA,gene_emrD,gene_emrE,gene_epeA,gene_ere(A),gene_ere(B),gene_erm(42),gene_erm(B),gene_espA,gene_espB,gene_espF,gene_espI,gene_espJ,gene_espK,gene_espX1,gene_etpD,gene_f17a,gene_f17g,gene_fdeC,gene_floR,gene_floR2,gene_focG,gene_fosA4,gene_ftsI_I336IKYRI,gene_ftsI_N337NYRIN,gene_glpT_E448K,gene_gyrA_D87G,gene_gyrA_D87N,gene_gyrA_D87Y,gene_gyrA_S83A,gene_gyrA_S83L,gene_gyrA_S83V,gene_hdeD-GI,gene_hlyA-alpha,gene_hsp20,gene_ibeA,gene_iha,gene_ireA,gene_iroB,gene_iroC,gene_iroD,gene_iroE,gene_iroN,gene_iss,gene_iucA,gene_iucB,gene_iucC,gene_iucD,gene_iutA,gene_katP,gene_kefB-GI,gene_lnu(F),gene_lpfA,gene_lpfA-O113,gene_lpfA1,gene_lpfA2,gene_marR_S3N,gene_mchB,gene_mchF,gene_mcr-1.1,gene_mcr-3.2,gene_mcr-9.1,gene_mdtM,gene_mef(B),gene_merA,gene_merB,gene_merC,gene_merD,gene_merE,gene_merP,gene_merR,gene_merT,gene_mph(A),gene_mph(B),gene_mph(E),gene_msr(E),gene_ncrA,gene_ncrB,gene_ncrC,gene_ncrY,gene_nfaE,gene_nfsA_G126R,gene_nfsA_G131D,gene_nfsA_G154E,gene_nfsA_Q44STOP,gene_nleA,gene_nleB,gene_nleB2,gene_nleC,gene_ompC_Q82STOP,gene_oqxA,gene_oqxB,gene_papA,gene_papC,gene_papE,gene_papF,gene_papG-II,gene_papG-III,gene_papH,gene_parC_A108V,gene_parC_A56T,gene_parC_E84G,gene_parC_E84K,gene_parC_E84V,gene_parC_S57T,gene_parC_S80I,gene_parC_S80R,gene_parE_D475E,gene_parE_E460D,gene_parE_E460K,gene_parE_I355T,gene_parE_I529L,gene_parE_L416F,gene_parE_L445H,gene_parE_S458A,gene_parE_S458T,gene_pcoA,gene_pcoB,gene_pcoC,gene_pcoD,gene_pcoE,gene_pcoR,gene_pcoS,gene_pet,gene_pic,gene_pmrB_E121K,gene_pmrB_E123D,gene_pmrB_L10P,gene_pmrB_V161G,gene_pmrB_Y358N,gene_psi-GI,gene_ptsI_V25I,gene_qacE,gene_qacEdelta1,gene_qacG2,gene_qacL,gene_qepA4,gene_qepA9,gene_qnrB,gene_qnrS,gene_qnrS1,gene_rmtB1,gene_rmtC,gene_rpoB_V146F,gene_sat,gene_sat2,gene_senB,gene_sepA,gene_sfaF,gene_sfaS,gene_shsP,gene_sigA,gene_silA,gene_silB,gene_silC,gene_silE,gene_silF,gene_silP,gene_silR,gene_silS,gene_soxS_A12S,gene_sslE,gene_stxA1,gene_stxA2,gene_stxB1,gene_stxB2,gene_subA,gene_subB,gene_sul1,gene_sul2,gene_sul3,gene_tccP,gene_terB,gene_terC,gene_terD,gene_terE,gene_terW,gene_terZ,gene_tet(A),gene_tet(B),gene_tet(D),gene_tet(G),gene_tet(M),gene_tet(X4),gene_tir,gene_toxB,gene_trxLHR,gene_tsh,gene_uhpT_E350Q,gene_vactox,gene_ybtP,gene_ybtQ,gene_yfdX1,gene_yfdX2,Resistant_Binary
562,562.42818,Escherichia coli strain M8,ciprofloxacin,Resistant,>=,4.0,mg/L,Broth dilution,VITEK 2,BioMerieux,CLSI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
562,562.100058,Escherichia coli 22da8b5c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,no_sign,0.0,mg/L,MIC,typing_platform_missing,vendor_missing,EUCAST,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
562,562.23929,Escherichia coli O6:H1 strain ECO1113,ciprofloxacin,Susceptible,no_sign,0.0,CFU,Agar dilution,typing_platform_missing,vendor_missing,missing,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
562,562.99193,Escherichia coli cf82a6e6-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,no_sign,0.0,mg/L,MIC,typing_platform_missing,vendor_missing,EUCAST,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
562,562.7703,Escherichia coli strain 503320,ciprofloxacin,Resistant,>=,4.0,mg/L,Broth dilution,VITEK 2,BioMerieux,EUCAST,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
562,562.96456,Escherichia coli VREC0660,ciprofloxacin,Susceptible,<=,0.25,mg/L,Broth dilution,VITEK 2,BioMerieux,EUCAST,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,562.99985,Escherichia coli c674f6d0-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,no_sign,0.0,mg/L,MIC,typing_platform_missing,vendor_missing,EUCAST,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
562,562.140881,Escherichia coli 013-E2-S04,ciprofloxacin,Resistant,no_sign,0.0,mg/L,MIC,typing_platform_missing,Hardy Diagnostics,CLSI,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
562,562.96603,Escherichia coli VREC0802,ciprofloxacin,Resistant,>=,4.0,mg/L,Broth dilution,VITEK 2,BioMerieux,EUCAST,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
562,562.7767,Escherichia coli strain 503947_aEPEC,ciprofloxacin,Susceptible,<=,0.25,mg/L,Broth dilution,VITEK 2,BioMerieux,EUCAST,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
562,562.99363,Escherichia coli 8d85cc28-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,no_sign,0.0,mg/L,MIC,typing_platform_missing,vendor_missing,EUCAST,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
562,562.99872,Escherichia coli e8a66f82-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,no_sign,0.0,mg/L,MIC,typing_platform_missing,vendor_missing,EUCAST,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
562,562.97116,Escherichia coli VRES1348,ciprofloxacin,Susceptible,<=,0.25,mg/L,Broth dilution,VITEK 2,BioMerieux,EUCAST,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,562.100866,Escherichia coli bf1de932-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,no_sign,0.0,mg/L,MIC,typing_platform_missing,vendor_missing,EUCAST,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
562,562.57249,Escherichia coli strain 24742_1#207,ciprofloxacin,Resistant,no_sign,0.0,NTU,Broth dilution,typing_platform_missing,vendor_missing,EUCAST,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
